ip,up,upt,dn,dnt
177.111,0,-1,18,1375474047.3909
119.147,145,1375474050.4579,109,1375474050.4579
198.177,286,1375474050.4579,1783,1375474050.4579
217.114,37654,1375474674.685,267674,1375474860.359
208.82,41100,1375474059.205,224180,1375474089.34
24.104,720504,1375474110.194,214392,1375474140.90
184.21,30,1375474077.886,36,1375474077.886
212.58,5937,1375475067.74,46550,1375474824.88
204.146,6998,1375474092.413,103842,1375474092.413
87.108,703,1375474092.413,27598,1375474092.413
159.253,44,1375474095.329,111,1375474095.329
68.114,44,1375474095.329,111,1375474095.329
89.72,44,1375474095.329,109,1375474110.194
203.59,44,1375474095.329,109,1375474110.194
46.232,87,1375474911.79,197,1375474911.79
77.168,44,1375474095.329,136,1375474095.329
78.29,78,1375474128.37504,153,1375474095.329
151.45,78,1375474128.37504,155,1375474095.329
168.215,44,1375474095.329,0,-1
200.175,78,1375474128.37504,119,1375474098.48
84.147,44,1375474098.48,149,1375474098.48
37.192,44,1375474098.48,0,-1
37.221,44,1375474098.48,0,-1
128.204,71,1375474098.48,0,-1
94.168,71,1375474098.48,0,-1
80.99,59,1375474101.136,0,-1
151.0,44,1375474098.48,142,1375474098.48
89.135,0,-1,18,1375474104.205
208.90,8502,1375475328.141,18381,1375475328.141
54.234,189,1375474107.43,107,1375474107.43
205.175,18704,1375474116.18,8396,1375474596.242
209.86,192,1375474482.212,221,1375474485.179
202.187,582,1375474290.192,490,1375474290.192
184.154,1968,1375475340.60,22357,1375474119.1855
84.233,584,1375474116.18,538,1375474116.18
194.42,228,1375474122.284,240,1375474119.1855
67.212,978,1375474116.18,6890,1375474116.18
216.158,969,1375474122.284,47719,1375474122.284
66.35,409,1375474992.450,9348,1375474206.134
99.109,15,1375474134.73,18,1375474134.73
159.205,15,1375474134.73,18,1375474134.73
114.161,15,1375474134.73,18,1375474134.73
141.219,15,1375474134.73,18,1375474134.73
149.174,1740,1375474764.729,2403,1375474764.729
31.192,406,1375474146.856,5108,1375474161.232
216.18,223,1375474146.856,1754,1375474146.856
93.115,58,1375474149.236,40,1375474149.236
5.63,58,1375474149.236,40,1375474149.236
23.29,78,1375474149.236,60,1375474149.236
46.19,52,1375474170.123,40,1375474149.236
66.55,1378,1375474596.242,1839,1375474596.242
209.188,78,1375474149.236,60,1375474149.236
88.150,58,1375474149.236,40,1375474149.236
5.39,58,1375474149.236,40,1375474149.236
68.233,58,1375474149.236,40,1375474149.236
198.144,58,1375474149.236,40,1375474149.236
217.160,134,1375474152.852,184,1375474152.852
201.148,2016,1375475109.2730,0,-1
122.21,15,1375474158.222,18,1375474158.222
129.107,15,1375474158.222,0,-1
62.146,397,1375474164.71,1438,1375474161.232
87.118,7964,1375474170.123,134107,1375474170.123
46.23,52,1375474170.123,37,1375474170.123
209.222,72,1375474170.123,37,1375474170.123
79.143,72,1375474170.123,54,1375474170.123
74.86,2318,1375474173.297,7605,1375475403.213
143.166,4784,1375474224.20,241632,1375474605.313
174.122,1598,1375474179.71,77688,1375474179.71
193.239,2403,1375474191.1342,60369,1375474194.331
66.117,1152,1375474269.106,8662,1375474266.455
61.247,1158,1375474968.678,1131,1375474179.71
222.231,2098,1375474182.2784,38821,1375474182.2784
85.112,2909,1375474200.73,60500,1375474413.102
46.152,15,1375474197.888,18,1375474200.73
114.171,15,1375474197.888,18,1375474197.888
132.205,15,1375474197.888,18,1375474197.888
67.247,80658,1375474200.73,1352,1375474200.73
88.212,511,1375474206.134,428,1375474200.73
88.208,6525,1375474203.29,69746,1375474203.29
64.13,7689,1375474983.6,83999,1375474983.6
91.217,0,-1,154,1375474206.134
69.175,0,-1,1960,1375474215.168
23.19,229,1375475379.307,742,1375474209.101
94.236,249,1375474212.1824,301,1375474212.1824
129.244,398,1375474215.168,901,1375474215.168
80.76,516,1375474218.551,767,1375474218.551
67.211,2235,1375474221.99,23751,1375474221.99
66.212,407,1375474221.99,453,1375474221.99
148.87,34105,1375475061.574,356095,1375474398.38
70.84,290,1375474239.517,453,1375474239.517
199.193,864,1375474239.517,1760,1375474239.517
64.235,1394,1375474254.2423,3984,1375474254.2423
72.1,347,1375474260.2015,1222,1375474257.402
195.124,208,1375474263.1440,184,1375474263.1440
97.107,1380,1375475337.387,6217,1375475337.387
165.193,1478,1375474266.455,4342,1375474266.455
54.227,1841,1375474266.455,4494,1375474266.455
216.27,255,1375474269.106,239,1375474269.106
125.209,617,1375474884.145,1655,1375474884.145
38.100,380,1375474272.569,504,1375475118.594
61.178,1170,1375474272.569,23552,1375474272.569
23.22,108,1375474272.569,37,1375474272.569
129.240,680,1375474275.75,389,1375474275.75
211.236,986,1375474284.199,2877,1375474284.199
66.58,131,1375474278.280,52,1375474278.280
68.51,127,1375474278.280,83,1375474278.280
112.175,452,1375475154.333,464,1375474383.243
142.4,1384,1375474290.192,1849,1375474290.192
173.230,217,1375474293.0,221,1375474293.0
207.138,3014,1375475262.1001,4530,1375475160.79
12.169,547,1375474305.84,947,1375474305.84
50.168,245,1375474308.211,169,1375475085.281
76.27,226,1375474308.211,147,1375475127.5
87.112,375,1375474359.6,285,1375474359.6
180.76,302,1375474359.6,3362,1375474359.6
202.168,84,1375474377.167,84,1375474377.167
60.250,74,1375474359.6,74,1375474359.6
213.158,264,1375474368.28,146,1375474368.28
39.211,15,1375474368.28,0,-1
151.41,15,1375474368.28,18,1375474368.28
124.148,15,1375474368.28,18,1375474368.28
130.43,479,1375475031.1564,508,1375475031.1564
184.11,1392,1375475247.17,1045,1375475247.17
184.96,100,1375474371.732,0,-1
170.225,8337,1375474500.109,423160,1375474500.109
114.32,3558,1375474425.13,39254,1375474431.335
206.106,1511,1375474383.243,12759,1375474383.243
221.192,699,1375474386.33,14111,1375474386.33
208.64,9700,1375474398.38,58002,1375474398.38
205.171,510,1375474470.343,168,1375474470.343
91.200,48,1375474389.49,116,1375474389.49
77.72,754,1375474845.804,724,1375474824.88
69.4,48,1375474389.49,84,1375474389.49
132.177,48,1375474389.49,116,1375474389.49
146.66,896,1375474392.27,1008,1375474392.27
81.171,256,1375474392.27,264,1375474392.27
72.165,256,1375474392.27,288,1375474392.27
4.69,0,-1,336,1375474407.743
64.5,559,1375474410.697,1196,1375474410.697
184.168,232,1375474410.697,172,1375474410.697
80.237,626,1375474413.102,680,1375474413.102
63.228,760,1375474419.78,14749,1375474419.78
173.167,27444,1375474467.50,844278,1375474431.335
4.53,59805,1375474464.258,1837871,1375474464.258
65.113,32451,1375474434.78,984655,1375474434.78
205.185,5690,1375474431.335,177905,1375474431.335
81.209,10820,1375475226.495,125846,1375475331.31
96.8,460,1375474452.34,518,1375474452.34
193.63,0,-1,69526,1375474455.161
207.25,469,1375474458.39,288,1375474458.39
50.29,15,1375474473.97,0,-1
217.201,61,1375474476.58,90,1375474476.58
98.243,32,1375474473.97,33,1375474473.97
174.62,32,1375474473.97,33,1375474473.97
76.120,236,1375474476.58,176,1375474476.58
67.85,1231,1375474479.123,1832,1375474479.123
99.119,803,1375474479.123,548,1375474479.123
67.80,1228,1375474479.123,1967,1375474479.123
192.163,60,1375474635.548,133088,1375474479.123
187.52,728,1375474491.97,1948,1375474491.97
173.34,1697,1375474518.173,1078,1375475034.215
201.102,15,1375474497.31,18,1375474497.31
12.29,9705,1375474533.149,91603,1375474533.149
198.51,1314,1375474503.5,8730,1375474629.26
181.129,15,1375474506.513,18,1375474506.513
75.14,15,1375474506.513,18,1375474506.513
46.116,15,1375474509.54,0,-1
62.215,15,1375474509.54,18,1375474509.54
145.23,1363,1375474515.18,37198,1375474515.18
210.129,2384,1375474515.18,2255,1375474515.18
67.11,124,1375474515.18,149,1375474515.18
202.51,349,1375474515.18,1838,1375474515.18
173.23,222,1375475028.340,174,1375475028.340
179.118,96,1375475127.5,37,1375474518.173
190.30,100,1375475127.5,119,1375474518.173
177.165,93,1375475127.5,112,1375474554.810
186.213,88,1375474515.18,214,1375474518.173
179.101,46,1375474515.18,110,1375474518.173
198.176,1158,1375475067.74,21341,1375474548.39
192.9,239,1375474518.173,142,1375474518.173
178.249,20,1375474518.173,40,1375474521.298
137.112,25574,1375474551.16,91860,1375474620.439
177.33,47,1375474521.298,0,-1
179.117,92,1375474524.94,55,1375474524.94
187.68,93,1375474524.94,37,1375474524.94
186.247,92,1375474524.94,0,-1
174.120,3855,1375474533.149,11303,1375474917.4227
50.128,31,1375475220.43,18,1375474533.149
223.187,15,1375474533.149,18,1375474533.149
60.217,323,1375474536.109,114,1375474536.109
24.56,37,1375474647.53,32,1375474653.2584
131.107,54,1375474536.109,56,1375474536.109
174.103,93,1375474551.16,105,1375474551.16
67.20,32,1375474551.16,33,1375474551.16
190.36,32,1375474551.16,33,1375474551.16
64.71,2085,1375474560.71,1393,1375474551.16
14.202,40,1375474557.71,0,-1
37.24,40,1375474557.71,18,1375474563.358
64.146,40,1375474557.71,0,-1
68.110,40,1375474557.71,0,-1
74.95,4562,1375474779.946,180794,1375474782.164
78.106,40,1375474557.71,0,-1
85.226,926,1375474869.770,22358,1375474872.13
95.63,978,1375474797.104,22421,1375474566.138
98.237,10971,1375474626.416,529521,1375474716.1149
162.17,22085,1375474578.71,1079957,1375474578.71
178.33,10810,1375474716.1149,492039,1375474716.1149
183.91,40,1375474557.71,0,-1
84.227,83884,1375474626.416,29417,1375474578.71
24.120,100,1375474596.242,76,1375474596.242
72.133,40,1375474560.71,0,-1
99.248,40,1375474560.71,0,-1
122.178,40,1375474560.71,0,-1
90.195,43,1375474560.71,104,1375474560.71
68.96,43,1375474560.71,104,1375474560.71
82.72,43,1375474560.71,98,1375474560.71
68.32,43,1375474560.71,0,-1
79.161,43,1375474560.71,98,1375474560.71
213.113,43,1375474560.71,0,-1
89.254,43,1375474560.71,104,1375474560.71
12.130,64,1375474563.358,21,1375474560.71
70.142,755,1375474569.141,1503,1375474575.105
71.180,460,1375474560.71,451,1375474563.358
137.147,40,1375474563.358,0,-1
5.153,2231,1375474563.358,18872,1375474563.358
175.144,43,1375474569.141,0,-1
79.184,43,1375474569.141,104,1375474569.141
27.32,43,1375474569.141,105,1375475100.162
219.112,43,1375474569.141,52,1375474572.22
77.200,43,1375474569.141,104,1375474572.22
85.136,43,1375474572.22,104,1375474572.22
63.152,43,1375474572.22,104,1375474572.22
195.24,43,1375474572.22,0,-1
207.161,731,1375474662.1595,541,1375474575.105
204.14,1363,1375474602.63,40074,1375474599.2539
173.67,40,1375474575.105,0,-1
91.79,40,1375474803.221,30,1375474575.105
134.117,5545,1375474590.87,127195,1375474593.99
80.56,539,1375474686.102,344,1375474686.102
75.169,40,1375474575.105,0,-1
31.44,40,1375474578.71,0,-1
95.92,43,1375474581.84,104,1375474581.84
4.31,20327,1375474584.61,445399,1375474584.61
12.28,908,1375474581.84,977,1375474581.84
2.17,103,1375474581.84,0,-1
140.211,1852,1375474584.61,41485,1375474584.61
216.151,315,1375474587.396,499,1375474584.61
64.120,427,1375474587.396,5480,1375474587.396
198.143,846,1375474590.87,2316,1375474590.87
115.240,43,1375474593.99,101,1375474593.99
219.79,43,1375474593.99,0,-1
98.154,43,1375474593.99,0,-1
67.221,1431,1375474680.660,25856,1375474683.46
216.80,1891,1375474611.116,1512,1375474611.116
66.229,442,1375474596.242,514,1375474596.242
74.68,135,1375474593.99,108,1375474593.99
84.46,1402,1375474596.242,1831,1375474596.242
216.40,101,1375474761.0,81,1375474761.0
92.49,43,1375474602.63,0,-1
24.42,43,1375474602.63,98,1375474602.63
188.233,43,1375474602.63,0,-1
125.52,43,1375474602.63,98,1375474602.63
49.48,43,1375474602.63,0,-1
173.227,184,1375474605.313,290,1375474605.313
173.240,574,1375474608.1,18359,1375474608.1
24.98,222,1375474668.510,187,1375474668.510
80.190,511,1375474611.116,4189,1375474611.116
216.114,167,1375474611.116,159,1375474611.116
90.18,43,1375474614.359,104,1375474635.548
85.60,410,1375474686.102,245,1375474623.95
117.192,43,1375474623.95,104,1375474623.95
171.7,43,1375474623.95,0,-1
189.72,43,1375474635.548,0,-1
130.59,6160,1375474641.711,466311,1375474926.568
123.243,43,1375474647.53,52,1375474647.53
209.128,529,1375474650.26,183,1375474650.26
69.46,419,1375474659.307,2030,1375474659.307
97.87,216,1375474668.510,178,1375474668.510
84.26,182,1375474671.532,164,1375474671.532
67.196,3340,1375475382.33,47018,1375475382.33
206.53,407,1375474674.685,1437,1375474674.685
66.209,6564,1375474794.93,242420,1375474794.93
209.81,25,1375474677.1669,25,1375474677.1669
74.53,7358,1375474683.46,242486,1375474683.46
205.188,984,1375474797.104,1454,1375474797.104
72.8,25,1375474704.366,25,1375474704.366
205.233,25,1375474716.1149,25,1375474716.1149
89.105,4486,1375474722.75,274267,1375474722.75
118.161,15,1375474722.75,0,-1
125.239,15,1375474722.75,0,-1
75.36,15,1375474722.75,18,1375474722.75
8.36,1923,1375474740.38,1511,1375474740.38
205.174,2104,1375474776.38,12441,1375474782.164
72.3,934,1375474746.39,848,1375474746.39
89.1,196,1375474752.18,266,1375474752.18
69.58,652,1375475073.2093,4065,1375475073.2093
61.135,467,1375474767.55,894,1375474767.55
91.208,1069,1375474773.83,4796,1375474773.83
93.187,22376,1375474785.267,466578,1375474785.267
199.192,772,1375475349.79,1557,1375474779.946
195.78,4972,1375474779.946,46363,1375474782.164
116.231,46,1375474788.38,54,1375474788.38
207.216,15,1375474782.164,24,1375474782.164
126.5,15,1375474782.164,18,1375474782.164
217.77,287,1375474785.267,3906,1375474785.267
209.143,603,1375474785.267,1463,1375474785.267
217.196,5333,1375474791.843,102384,1375474791.843
91.195,3074,1375474794.93,64486,1375474797.104
91.211,3848,1375474794.93,98919,1375474800.129
94.245,89,1375474920.565,137,1375474920.565
46.4,73,1375474806.272,37,1375474806.272
62.69,10287,1375474815.658,121469,1375474815.658
95.131,788,1375474815.658,5576,1375474815.658
148.240,25,1375474815.658,25,1375474815.658
87.238,3917,1375474821.84,40421,1375474821.84
184.107,2375,1375474830.2392,19437,1375474830.2392
87.249,678,1375475067.74,209,1375474827.614
79.125,988,1375475334.256,1580,1375475331.31
91.198,127,1375474848.160,148,1375474848.160
61.145,2852,1375474866.3732,690,1375474860.359
92.24,43,1375474851.190,0,-1
27.155,43,1375474851.190,0,-1
84.127,43,1375474851.190,53,1375474854.73
85.61,43,1375474851.190,105,1375474851.190
219.157,43,1375474851.190,0,-1
62.245,44,1375474899.1520,115,1375474899.1520
78.9,44,1375474899.1520,108,1375474899.1520
90.200,43,1375474851.190,105,1375474854.73
84.236,44,1375474899.1520,115,1375474899.1520
68.175,43,1375474851.190,105,1375474854.73
24.100,43,1375474854.73,105,1375474854.73
31.146,43,1375474854.73,203,1375475136.1331
68.1,43,1375474854.73,105,1375474854.73
41.67,43,1375474854.73,0,-1
189.106,43,1375474854.73,0,-1
78.25,44,1375475085.281,0,-1
74.102,43,1375474854.73,105,1375474854.73
122.25,43,1375474854.73,98,1375475055.193
59.95,87,1375475139.75,105,1375474857.142
5.67,43,1375474857.142,0,-1
93.94,87,1375475142.460,53,1375474857.142
121.87,43,1375474857.142,0,-1
123.240,43,1375474857.142,0,-1
119.50,43,1375474857.142,0,-1
37.52,43,1375474857.142,0,-1
46.28,4968,1375474863.395,81790,1375474863.395
120.62,43,1375474860.359,0,-1
110.104,43,1375474860.359,0,-1
141.85,43,1375474860.359,0,-1
153.187,43,1375474860.359,98,1375475124.1201
178.137,43,1375474860.359,0,-1
212.155,310,1375474863.395,219,1375474863.395
83.255,43,1375474863.395,0,-1
62.65,1690,1375474863.395,14492,1375474863.395
71.199,43,1375474863.395,0,-1
78.177,43,1375474863.395,0,-1
89.167,43,1375474866.3732,0,-1
74.171,72,1375474866.3732,0,-1
75.189,72,1375474866.3732,0,-1
194.106,72,1375474866.3732,0,-1
62.119,3336,1375474926.568,198500,1375474875.63
54.249,226,1375474878.192,1690,1375474878.192
98.113,44,1375475085.281,332,1375475085.281
189.128,15,1375474878.192,18,1375474878.192
71.59,15,1375474878.192,18,1375474878.192
12.203,10475,1375474896.1184,99922,1375474896.1184
94.69,217,1375474896.1184,0,-1
31.159,15,1375474890.23,0,-1
98.109,15,1375474890.23,18,1375474890.23
179.114,15,1375474890.23,18,1375474890.23
98.219,31,1375475355.409,0,-1
24.181,180,1375474890.23,115,1375474890.23
198.84,268,1375474926.568,186,1375474923.59
174.97,169,1375474896.1184,129,1375474896.1184
97.86,187,1375474896.1184,132,1375474896.1184
176.127,43,1375474896.1184,105,1375474896.1184
89.169,43,1375474896.1184,0,-1
90.16,43,1375474896.1184,98,1375474896.1184
71.28,43,1375474896.1184,105,1375474896.1184
79.20,43,1375474896.1184,105,1375474896.1184
121.217,43,1375474896.1184,105,1375474896.1184
78.226,43,1375474896.1184,98,1375474896.1184
158.58,43,1375474896.1184,0,-1
220.253,43,1375474896.1184,98,1375474896.1184
42.2,43,1375474896.1184,108,1375475163.394
194.187,43,1375474896.1184,98,1375474896.1184
204.107,1050,1375474896.1184,5143,1375474896.1184
83.81,43,1375474896.1184,0,-1
91.153,43,1375474896.1184,0,-1
174.51,265,1375474896.1184,258,1375474896.1184
87.224,43,1375474896.1184,0,-1
217.117,43,1375474899.1520,0,-1
91.241,44,1375474899.1520,117,1375474899.1520
90.50,43,1375474899.1520,53,1375474899.1520
36.226,44,1375474899.1520,104,1375474899.1520
72.199,44,1375474899.1520,104,1375474899.1520
200.119,44,1375474899.1520,109,1375474899.1520
218.62,44,1375474899.1520,18,1375474899.1520
61.147,44,1375474899.1520,0,-1
91.90,44,1375474899.1520,117,1375474899.1520
46.173,44,1375474899.1520,126,1375474899.1520
94.253,44,1375474899.1520,126,1375474899.1520
80.61,44,1375474899.1520,0,-1
122.174,43,1375474899.1520,0,-1
82.19,43,1375474899.1520,105,1375474899.1520
83.248,43,1375474899.1520,98,1375474899.1520
78.157,44,1375474899.1520,0,-1
99.241,43,1375474899.1520,0,-1
78.85,43,1375474899.1520,53,1375474902.67
84.109,44,1375474902.67,0,-1
186.69,44,1375474902.67,0,-1
46.109,76,1375475385.338,90,1375475385.338
222.85,44,1375474902.67,0,-1
77.161,43,1375474902.67,105,1375474902.67
94.0,43,1375474902.67,0,-1
219.85,43,1375474902.67,98,1375474902.67
89.218,43,1375474902.67,0,-1
5.29,43,1375474902.67,0,-1
114.175,43,1375474902.67,98,1375474902.67
111.100,43,1375474902.67,105,1375474902.67
46.197,44,1375474902.67,0,-1
95.43,44,1375474902.67,101,1375475151.84
178.37,43,1375474902.67,0,-1
93.31,44,1375474905.435,121,1375474905.435
82.247,43,1375474905.435,0,-1
79.100,43,1375474905.435,0,-1
86.138,43,1375474905.435,53,1375474908.280
65.26,44,1375474905.435,0,-1
76.102,44,1375474905.435,115,1375474905.435
77.78,87,1375474905.435,197,1375474905.435
188.244,43,1375474905.435,53,1375475163.394
46.203,43,1375474905.435,0,-1
110.206,43,1375474905.435,0,-1
99.238,43,1375474905.435,0,-1
61.24,43,1375474905.435,105,1375474920.565
96.252,43,1375474905.435,98,1375474908.280
78.221,43,1375474908.280,98,1375474908.280
61.61,43,1375474908.280,98,1375474908.280
201.246,129,1375475091.208,105,1375474908.280
70.31,43,1375474908.280,101,1375474908.280
93.86,43,1375474908.280,0,-1
212.251,43,1375474908.280,105,1375474908.280
202.38,44,1375474908.280,139,1375474908.280
213.111,43,1375474908.280,0,-1
86.91,43,1375474908.280,0,-1
2.101,44,1375474908.280,0,-1
93.0,113,1375474911.79,66,1375474914.2183
190.234,93,1375474908.280,0,-1
222.127,93,1375474908.280,0,-1
189.18,129,1375474908.280,52,1375474911.79
195.216,43,1375474908.280,0,-1
89.160,43,1375474908.280,105,1375474908.280
188.131,43,1375474908.280,105,1375474908.280
78.139,438,1375475346.364,7253,1375475394.279
197.205,62,1375474908.280,0,-1
79.51,43,1375474908.280,0,-1
62.107,43,1375474908.280,105,1375474908.280
84.27,43,1375474908.280,0,-1
63.153,127,1375474908.280,98,1375474908.280
177.65,72,1375474908.280,0,-1
94.155,43,1375474908.280,105,1375474908.280
221.221,43,1375474908.280,108,1375474911.79
203.242,43,1375474908.280,0,-1
82.155,43,1375474908.280,105,1375474911.79
118.171,43,1375474908.280,53,1375474911.79
222.95,43,1375474911.79,128,1375474911.79
213.193,43,1375474911.79,0,-1
162.211,43,1375474911.79,0,-1
125.92,43,1375474911.79,37,1375474911.79
186.94,43,1375474911.79,105,1375474911.79
50.7,15520,1375475238.24,198368,1375475298.450
222.234,1252,1375474911.79,30539,1375474911.79
89.109,43,1375474911.79,0,-1
85.68,43,1375474911.79,105,1375474911.79
67.244,43,1375474911.79,105,1375474911.79
177.17,43,1375474911.79,105,1375474911.79
59.177,43,1375474911.79,105,1375474911.79
117.196,43,1375474911.79,53,1375474911.79
67.216,43,1375474911.79,0,-1
190.13,43,1375474911.79,0,-1
77.48,43,1375474911.79,0,-1
203.229,43,1375474911.79,98,1375474911.79
84.106,43,1375474911.79,0,-1
190.100,43,1375474911.79,105,1375474914.2183
85.76,43,1375474911.79,0,-1
37.190,43,1375474911.79,105,1375475115.1419
82.227,43,1375474914.2183,0,-1
99.156,43,1375474914.2183,0,-1
177.140,43,1375474914.2183,0,-1
119.228,43,1375474914.2183,105,1375474914.2183
95.76,43,1375474914.2183,105,1375474914.2183
217.254,43,1375474914.2183,18,1375474914.2183
84.3,43,1375474914.2183,0,-1
193.68,43,1375474914.2183,0,-1
85.84,43,1375474914.2183,0,-1
95.189,43,1375474914.2183,105,1375474914.2183
183.98,43,1375474914.2183,105,1375474914.2183
77.49,43,1375474914.2183,105,1375474914.2183
178.78,43,1375474914.2183,53,1375474914.2183
41.222,43,1375474914.2183,105,1375474914.2183
58.173,43,1375474914.2183,105,1375474914.2183
46.12,43,1375474914.2183,105,1375474914.2183
203.76,43,1375474914.2183,0,-1
112.207,43,1375474914.2183,0,-1
46.0,43,1375474914.2183,105,1375474914.2183
82.234,43,1375474914.2183,0,-1
87.255,43,1375474914.2183,53,1375474914.2183
93.143,43,1375474914.2183,105,1375474917.4227
95.73,43,1375474917.4227,0,-1
81.33,43,1375474917.4227,53,1375474917.4227
1.164,43,1375474917.4227,0,-1
62.42,43,1375474917.4227,0,-1
8.247,3095,1375474917.4227,9342,1375475202.195075
159.153,417,1375474917.4227,1881,1375474926.568
173.81,43,1375474917.4227,0,-1
87.203,43,1375474917.4227,105,1375474917.4227
187.28,43,1375474917.4227,53,1375474917.4227
159.224,43,1375474917.4227,0,-1
89.253,43,1375474917.4227,0,-1
213.245,43,1375474917.4227,0,-1
75.75,634,1375474917.4227,260,1375474917.4227
1.2,43,1375474917.4227,98,1375474920.565
213.5,43,1375474917.4227,105,1375474920.565
95.21,43,1375474920.565,98,1375474920.565
68.48,43,1375474920.565,105,1375474920.565
223.204,43,1375474920.565,0,-1
37.233,43,1375474920.565,105,1375474920.565
141.237,43,1375474920.565,105,1375474920.565
223.205,83,1375475082.31,0,-1
95.24,43,1375474920.565,105,1375474920.565
85.173,43,1375474920.565,105,1375474920.565
197.245,43,1375474920.565,105,1375474920.565
174.126,43,1375474920.565,105,1375474920.565
87.219,43,1375474920.565,0,-1
37.53,43,1375474920.565,53,1375475115.1419
75.133,43,1375474920.565,105,1375474920.565
195.228,43,1375474920.565,105,1375474920.565
187.101,43,1375474920.565,105,1375474920.565
74.114,124,1375474923.59,1294,1375474923.59
37.17,43,1375474920.565,0,-1
175.150,43,1375474923.59,98,1375474923.59
94.68,43,1375474923.59,105,1375474923.59
188.220,43,1375474923.59,105,1375474923.59
84.120,43,1375474923.59,0,-1
151.77,43,1375474923.59,0,-1
115.79,43,1375474923.59,105,1375474923.59
119.152,43,1375474923.59,105,1375474923.59
121.233,43,1375474923.59,0,-1
123.55,43,1375474923.59,108,1375474926.568
27.145,43,1375474923.59,0,-1
5.134,43,1375474923.59,210,1375474926.568
122.176,43,1375474926.568,0,-1
92.236,43,1375474926.568,0,-1
95.169,43,1375474926.568,0,-1
94.96,43,1375474926.568,98,1375474926.568
2.2,43,1375474926.568,105,1375474926.568
178.36,43,1375474926.568,101,1375474926.568
115.87,43,1375474926.568,101,1375474926.568
82.178,43,1375474926.568,105,1375474926.568
1.33,43,1375474926.568,98,1375474926.568
81.243,43,1375474926.568,101,1375474926.568
222.220,43,1375474926.568,0,-1
86.129,43,1375474926.568,18,1375474926.568
151.52,43,1375474926.568,105,1375474926.568
77.164,43,1375474926.568,0,-1
111.126,43,1375474926.568,0,-1
24.13,231,1375474926.568,176,1375474926.568
176.63,43,1375474926.568,105,1375474926.568
1.181,43,1375474926.568,0,-1
86.1,43,1375474926.568,105,1375474926.568
174.6,43,1375474926.568,0,-1
50.105,15,1375474926.568,18,1375474929.255
201.227,15,1375474926.568,18,1375474929.255
50.155,15,1375474926.568,18,1375474929.255
83.216,43,1375474929.255,0,-1
87.242,43,1375474929.255,0,-1
81.241,43,1375474929.255,53,1375474929.255
89.252,43,1375474929.255,105,1375474929.255
190.131,43,1375474929.255,0,-1
110.181,43,1375474929.255,53,1375474929.255
87.60,43,1375474929.255,0,-1
178.190,43,1375474929.255,0,-1
213.196,43,1375474929.255,0,-1
187.161,43,1375474929.255,105,1375474932.1054
118.169,43,1375474929.255,98,1375474962.89
71.52,43,1375474932.1054,0,-1
78.140,43,1375474932.1054,0,-1
93.177,43,1375474932.1054,18,1375474932.1054
92.249,43,1375474932.1054,0,-1
68.189,43,1375474932.1054,0,-1
69.9,43,1375474932.1054,0,-1
188.230,43,1375474932.1054,105,1375474932.1054
88.17,43,1375474932.1054,0,-1
213.22,43,1375474932.1054,0,-1
89.238,1148,1375474932.1054,4123,1375474932.1054
82.206,43,1375474932.1054,0,-1
1.160,43,1375474932.1054,98,1375474932.1054
79.97,43,1375474932.1054,0,-1
24.188,40,1375474932.1054,30,1375474932.1054
24.52,179,1375474932.1054,112,1375474932.1054
78.131,0,-1,18,1375474932.1054
41.120,15,1375474938.3068,0,-1
50.135,76,1375474938.3068,90,1375474938.3068
151.236,15,1375474938.3068,0,-1
118.157,15,1375474938.3068,0,-1
207.97,192,1375474947.1176,197,1375474947.1176
70.88,13261,1375474977.90,11737,1375474977.90
199.91,510,1375474962.89,545,1375474962.89
98.236,15,1375474962.89,18,1375474962.89
206.110,51341,1375474968.678,20462,1375474968.678
198.47,169,1375474968.678,196,1375474971.794
192.40,371,1375474971.794,186,1375474971.794
201.7,21516,1375474986.537,555158,1375474983.6
216.58,40,1375474977.90,98,1375474977.90
82.192,28,1375474977.90,25,1375474977.90
178.210,28,1375474977.90,32,1375474977.90
86.168,28,1375474977.90,32,1375474977.90
81.92,215,1375474977.90,186,1375474977.90
186.192,6966,1375474986.537,95234,1375474986.537
54.232,175,1375474983.6,1371,1375474983.6
96.242,42,1375474980.123,20,1375474980.123
24.155,42,1375474980.123,20,1375474980.123
195.81,468,1375474980.123,2921,1375474983.6
173.31,244,1375474983.6,146,1375474983.6
173.26,217,1375474983.6,215,1375474983.6
76.125,256,1375474986.537,0,-1
144.171,658,1375474983.6,7204,1375474983.6
64.49,293,1375474983.6,1894,1375474983.6
63.100,2045,1375475139.75,4094,1375474986.537
220.244,28,1375474986.537,32,1375474986.537
173.173,28,1375474986.537,32,1375474986.537
204.112,28,1375474986.537,32,1375474986.537
173.89,28,1375474986.537,25,1375474986.537
141.225,175,1375474989.15,214,1375474989.15
119.224,76,1375474992.450,90,1375474992.450
138.253,15,1375474992.450,0,-1
114.173,15,1375474992.450,24,1375474992.450
142.217,15,1375474992.450,18,1375474992.450
83.251,28,1375474995.311,28,1375474995.311
71.34,28,1375474995.311,32,1375474995.311
124.182,28,1375474995.311,32,1375474995.311
64.187,28,1375474995.311,38,1375474995.311
92.39,28,1375474995.311,32,1375474995.311
188.134,43,1375475130.227,28,1375474995.311
92.30,40,1375475001.1112,0,-1
221.194,1098,1375475121.1720,314,1375475109.2730
